Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1649,1,41.8398,0.04275,36.313,37.679,38.476,38.898,39.548,39.986,40.633,41.84,43.046,43.694,44.132,44.782,45.204,46.001,47.367
1650,1,41.847,0.04275,36.319,37.685,38.482,38.904,39.554,39.993,40.641,41.847,43.054,43.701,44.14,44.79,45.212,46.009,47.375
1651,1,41.8542,0.04275,36.325,37.692,38.489,38.911,39.561,40,40.647,41.854,43.061,43.709,44.147,44.797,45.219,46.017,47.383
1652,1,41.8614,0.04276,36.33,37.697,38.495,38.917,39.567,40.006,40.654,41.861,43.069,43.717,44.156,44.806,45.228,46.026,47.393
1653,1,41.8686,0.04276,36.336,37.704,38.502,38.924,39.574,40.013,40.661,41.869,43.076,43.724,44.163,44.813,45.236,46.033,47.401
1654,1,41.8758,0.04277,36.341,37.709,38.507,38.93,39.58,40.02,40.668,41.876,43.084,43.732,44.171,44.822,45.244,46.043,47.411
1655,1,41.883,0.04277,36.347,37.716,38.514,38.937,39.587,40.026,40.675,41.883,43.091,43.74,44.179,44.83,45.252,46.05,47.419
1656,1,41.8902,0.04277,36.354,37.722,38.52,38.943,39.594,40.033,40.682,41.89,43.098,43.747,44.186,44.837,45.26,46.058,47.427
1657,1,41.8973,0.04278,36.359,37.728,38.526,38.949,39.6,40.04,40.689,41.897,43.106,43.755,44.194,44.846,45.269,46.067,47.436
1658,1,41.9045,0.04278,36.365,37.734,38.533,38.956,39.607,40.046,40.695,41.905,43.114,43.763,44.202,44.853,45.276,46.075,47.444
1659,1,41.9117,0.04279,36.37,37.74,38.539,38.962,39.613,40.053,40.702,41.912,43.121,43.77,44.21,44.861,45.285,46.084,47.454
1660,1,41.9189,0.04279,36.376,37.746,38.545,38.969,39.62,40.06,40.709,41.919,43.129,43.778,44.218,44.869,45.293,46.092,47.462
1661,1,41.926,0.0428,36.381,37.752,38.551,38.974,39.626,40.066,40.716,41.926,43.136,43.786,44.226,44.878,45.301,46.1,47.471
1662,1,41.9332,0.0428,36.387,37.758,38.557,38.981,39.633,40.073,40.723,41.933,43.144,43.793,44.233,44.885,45.309,46.108,47.48
1663,1,41.9404,0.0428,36.393,37.765,38.564,38.988,39.64,40.08,40.73,41.941,43.151,43.801,44.241,44.893,45.317,46.116,47.487
1664,1,41.9475,0.04281,36.398,37.77,38.57,38.994,39.646,40.086,40.736,41.948,43.159,43.809,44.249,44.901,45.325,46.125,47.497
1665,1,41.9547,0.04281,36.404,37.776,38.577,39,39.653,40.093,40.743,41.955,43.166,43.816,44.256,44.909,45.333,46.133,47.505
1666,1,41.9619,0.04282,36.409,37.782,38.582,39.006,39.659,40.1,40.75,41.962,43.174,43.824,44.265,44.917,45.341,46.142,47.515
1667,1,41.969,0.04282,36.415,37.788,38.589,39.013,39.666,40.106,40.757,41.969,43.181,43.831,44.272,44.925,45.349,46.15,47.522
1668,1,41.9762,0.04282,36.422,37.795,38.596,39.02,39.673,40.113,40.764,41.976,43.189,43.839,44.28,44.933,45.357,46.157,47.531
1669,1,41.9833,0.04283,36.427,37.8,38.601,39.026,39.679,40.12,40.77,41.983,43.196,43.847,44.288,44.941,45.365,46.167,47.54
1670,1,41.9905,0.04283,36.433,37.807,38.608,39.032,39.686,40.126,40.778,41.991,43.204,43.854,44.295,44.949,45.373,46.174,47.548
1671,1,41.9976,0.04284,36.438,37.812,38.614,39.038,39.692,40.133,40.784,41.998,43.211,43.862,44.303,44.957,45.381,46.183,47.557
1672,1,42.0048,0.04284,36.444,37.819,38.62,39.045,39.699,40.14,40.791,42.005,43.219,43.87,44.311,44.965,45.389,46.191,47.566
1673,1,42.0119,0.04285,36.449,37.824,38.626,39.051,39.705,40.146,40.798,42.012,43.226,43.878,44.319,44.973,45.398,46.2,47.575
1674,1,42.0191,0.04285,36.455,37.83,38.633,39.057,39.711,40.153,40.805,42.019,43.233,43.885,44.326,44.981,45.406,46.208,47.583
1675,1,42.0262,0.04285,36.461,37.837,38.639,39.064,39.719,40.16,40.811,42.026,43.241,43.893,44.334,44.988,45.413,46.215,47.591
1676,1,42.0333,0.04286,36.466,37.842,38.645,39.07,39.724,40.166,40.818,42.033,43.248,43.9,44.342,44.996,45.422,46.224,47.6
1677,1,42.0405,0.04286,36.472,37.849,38.652,39.077,39.731,40.173,40.825,42.041,43.256,43.908,44.35,45.004,45.43,46.232,47.609
1678,1,42.0476,0.04287,36.477,37.854,38.657,39.083,39.737,40.18,40.832,42.048,43.263,43.916,44.358,45.013,45.438,46.241,47.618
1679,1,42.0547,0.04287,36.483,37.861,38.664,39.089,39.744,40.186,40.839,42.055,43.271,43.923,44.365,45.02,45.446,46.249,47.626
1680,1,42.0619,0.04287,36.49,37.867,38.67,39.096,39.751,40.193,40.846,42.062,43.278,43.931,44.373,45.028,45.453,46.257,47.634
1681,1,42.069,0.04288,36.494,37.872,38.676,39.102,39.757,40.199,40.852,42.069,43.286,43.939,44.381,45.036,45.462,46.265,47.643
1682,1,42.0761,0.04288,36.501,37.879,38.683,39.108,39.764,40.206,40.859,42.076,43.293,43.946,44.388,45.044,45.469,46.273,47.652
1683,1,42.0832,0.04289,36.506,37.884,38.689,39.114,39.77,40.213,40.866,42.083,43.301,43.954,44.396,45.052,45.478,46.282,47.661
1684,1,42.0903,0.04289,36.512,37.891,38.695,39.121,39.777,40.219,40.873,42.09,43.308,43.961,44.404,45.06,45.485,46.29,47.669
1685,1,42.0974,0.04289,36.518,37.897,38.702,39.128,39.783,40.226,40.88,42.098,43.315,43.969,44.411,45.067,45.493,46.298,47.677
1686,1,42.1046,0.0429,36.523,37.902,38.707,39.133,39.79,40.232,40.886,42.105,43.323,43.977,44.419,45.076,45.502,46.307,47.686
1687,1,42.1117,0.0429,36.529,37.909,38.714,39.14,39.796,40.239,40.893,42.112,43.33,43.984,44.427,45.083,45.509,46.315,47.694
1688,1,42.1188,0.04291,36.534,37.914,38.72,39.146,39.803,40.246,40.9,42.119,43.338,43.992,44.435,45.092,45.518,46.323,47.704
1689,1,42.1259,0.04291,36.54,37.921,38.726,39.153,39.809,40.252,40.907,42.126,43.345,43.999,44.443,45.099,45.526,46.331,47.712
1690,1,42.133,0.04292,36.545,37.926,38.732,39.159,39.815,40.259,40.913,42.133,43.353,44.007,44.45,45.107,45.534,46.34,47.721
1691,1,42.1401,0.04292,36.551,37.933,38.738,39.165,39.822,40.265,40.92,42.14,43.36,44.015,44.458,45.115,45.542,46.348,47.729
1692,1,42.1472,0.04292,36.557,37.939,38.745,39.172,39.829,40.272,40.927,42.147,43.367,44.022,44.465,45.123,45.55,46.356,47.737
1693,1,42.1543,0.04293,36.562,37.944,38.751,39.178,39.835,40.279,40.934,42.154,43.375,44.03,44.474,45.131,45.558,46.364,47.746
1694,1,42.1614,0.04293,36.568,37.951,38.757,39.184,39.842,40.285,40.941,42.161,43.382,44.037,44.481,45.139,45.566,46.372,47.755
1695,1,42.1685,0.04294,36.573,37.956,38.763,39.19,39.848,40.292,40.947,42.169,43.39,44.045,44.489,45.147,45.574,46.381,47.764
1696,1,42.1756,0.04294,36.579,37.963,38.769,39.197,39.855,40.298,40.954,42.176,43.397,44.053,44.496,45.154,45.582,46.389,47.772
1697,1,42.1827,0.04294,36.585,37.969,38.776,39.203,39.861,40.306,40.961,42.183,43.404,44.06,44.504,45.162,45.589,46.396,47.78
1698,1,42.1898,0.04295,36.59,37.974,38.781,39.209,39.868,40.312,40.968,42.19,43.412,44.068,44.512,45.17,45.598,46.405,47.789
1699,1,42.1968,0.04295,36.596,37.981,38.788,39.216,39.874,40.319,40.974,42.197,43.419,44.075,44.519,45.178,45.606,46.413,47.797
1700,1,42.2039,0.04296,36.601,37.986,38.794,39.222,39.88,40.325,40.981,42.204,43.427,44.083,44.528,45.186,45.614,46.422,47.807
1701,1,42.211,0.04296,36.607,37.993,38.8,39.228,39.887,40.331,40.988,42.211,43.434,44.091,44.535,45.194,45.622,46.43,47.815
1702,1,42.2181,0.04296,36.613,37.999,38.807,39.235,39.894,40.338,40.995,42.218,43.441,44.098,44.543,45.201,45.629,46.437,47.823
1703,1,42.2252,0.04297,36.618,38.004,38.813,39.241,39.9,40.344,41.001,42.225,43.449,44.106,44.55,45.209,45.638,46.446,47.832
1704,1,42.2322,0.04297,36.624,38.011,38.819,39.247,39.907,40.351,41.008,42.232,43.456,44.113,44.558,45.217,45.645,46.454,47.84
1705,1,42.2393,0.04298,36.629,38.016,38.825,39.253,39.913,40.358,41.015,42.239,43.464,44.121,44.566,45.226,45.654,46.463,47.85
1706,1,42.2463,0.04298,36.635,38.022,38.831,39.26,39.919,40.365,41.022,42.246,43.471,44.128,44.573,45.233,45.661,46.47,47.857
1707,1,42.2534,0.04299,36.64,38.028,38.837,39.266,39.926,40.371,41.028,42.254,43.479,44.136,44.581,45.241,45.67,46.479,47.867
1708,1,42.2605,0.04299,36.646,38.034,38.843,39.272,39.932,40.378,41.035,42.261,43.486,44.143,44.589,45.249,45.678,46.487,47.875
1709,1,42.2676,0.04299,36.652,38.041,38.85,39.279,39.939,40.384,41.042,42.268,43.493,44.151,44.596,45.256,45.685,46.495,47.883
1710,1,42.2746,0.043,36.657,38.046,38.856,39.285,39.945,40.391,41.048,42.275,43.501,44.159,44.604,45.265,45.694,46.504,47.892
1711,1,42.2817,0.043,36.663,38.052,38.862,39.291,39.952,40.397,41.056,42.281,43.508,44.166,44.612,45.272,45.701,46.511,47.9
1712,1,42.2887,0.04301,36.668,38.057,38.868,39.297,39.958,40.404,41.062,42.289,43.515,44.174,44.62,45.28,45.709,46.52,47.909
1713,1,42.2957,0.04301,36.674,38.064,38.874,39.304,39.965,40.41,41.069,42.296,43.523,44.181,44.627,45.288,45.717,46.528,47.917
1714,1,42.3028,0.04301,36.68,38.07,38.881,39.31,39.971,40.417,41.076,42.303,43.53,44.189,44.635,45.296,45.725,46.535,47.925
1715,1,42.3099,0.04302,36.685,38.076,38.887,39.316,39.977,40.423,41.082,42.31,43.537,44.196,44.643,45.304,45.733,46.544,47.935
1716,1,42.3169,0.04302,36.691,38.082,38.893,39.322,39.984,40.43,41.089,42.317,43.545,44.204,44.65,45.311,45.741,46.552,47.943
1717,1,42.3239,0.04303,36.696,38.087,38.899,39.328,39.99,40.436,41.096,42.324,43.552,44.211,44.658,45.32,45.749,46.561,47.952
1718,1,42.331,0.04303,36.702,38.094,38.905,39.335,39.996,40.443,41.102,42.331,43.559,44.219,44.665,45.327,45.757,46.569,47.96
1719,1,42.338,0.04303,36.708,38.1,38.911,39.341,40.003,40.45,41.109,42.338,43.567,44.226,44.673,45.335,45.765,46.576,47.968
1720,1,42.3451,0.04304,36.713,38.105,38.917,39.347,40.009,40.456,41.116,42.345,43.574,44.234,44.681,45.343,45.773,46.585,47.977
1721,1,42.3521,0.04304,36.719,38.111,38.924,39.354,40.016,40.463,41.122,42.352,43.581,44.241,44.688,45.35,45.78,46.593,47.985
1722,1,42.3591,0.04305,36.724,38.117,38.93,39.359,40.022,40.469,41.129,42.359,43.589,44.249,44.696,45.359,45.789,46.601,47.994
1723,1,42.3661,0.04305,36.73,38.123,38.936,39.366,40.029,40.476,41.136,42.366,43.596,44.256,44.704,45.366,45.796,46.609,48.002
1724,1,42.3732,0.04305,36.736,38.13,38.942,39.373,40.035,40.483,41.143,42.373,43.604,44.264,44.711,45.374,45.804,46.617,48.01
1725,1,42.3802,0.04306,36.741,38.135,38.948,39.378,40.041,40.489,41.149,42.38,43.611,44.272,44.719,45.382,45.813,46.626,48.02
1726,1,42.3872,0.04306,36.747,38.141,38.954,39.385,40.048,40.496,41.156,42.387,43.619,44.279,44.726,45.389,45.82,46.633,48.028
1727,1,42.3943,0.04307,36.752,38.146,38.96,39.391,40.054,40.502,41.163,42.394,43.626,44.287,44.734,45.398,45.828,46.642,48.037
1728,1,42.4013,0.04307,36.758,38.153,38.967,39.397,40.061,40.509,41.17,42.401,43.633,44.294,44.742,45.405,45.836,46.65,48.045
1729,1,42.4083,0.04308,36.763,38.158,38.972,39.403,40.067,40.515,41.176,42.408,43.641,44.302,44.75,45.413,45.844,46.658,48.054
1730,1,42.4153,0.04308,36.769,38.165,38.979,39.41,40.074,40.522,41.183,42.415,43.648,44.309,44.757,45.421,45.852,46.666,48.062
1731,1,42.4223,0.04308,36.775,38.171,38.985,39.416,40.08,40.528,41.19,42.422,43.655,44.317,44.765,45.428,45.859,46.674,48.07
1732,1,42.4293,0.04309,36.78,38.176,38.991,39.422,40.086,40.534,41.196,42.43,43.663,44.324,44.772,45.437,45.868,46.683,48.079
1733,1,42.4363,0.04309,36.785,38.182,38.997,39.429,40.093,40.541,41.203,42.436,43.67,44.331,44.78,45.444,45.876,46.69,48.087
1734,1,42.4433,0.0431,36.79,38.188,39.003,39.434,40.099,40.547,41.209,42.443,43.677,44.339,44.788,45.452,45.884,46.699,48.096
1735,1,42.4503,0.0431,36.796,38.194,39.009,39.441,40.106,40.554,41.216,42.45,43.684,44.346,44.795,45.46,45.891,46.707,48.104
1736,1,42.4573,0.0431,36.802,38.2,39.016,39.447,40.112,40.561,41.223,42.457,43.692,44.354,44.802,45.467,45.899,46.714,48.112
1737,1,42.4643,0.04311,36.807,38.206,39.021,39.453,40.118,40.567,41.23,42.464,43.699,44.362,44.81,45.476,45.907,46.723,48.121
1738,1,42.4713,0.04311,36.813,38.212,39.028,39.46,40.125,40.574,41.236,42.471,43.706,44.369,44.818,45.483,45.915,46.731,48.13
1739,1,42.4783,0.04312,36.818,38.217,39.033,39.465,40.131,40.58,41.243,42.478,43.714,44.377,44.826,45.491,45.923,46.739,48.139
1740,1,42.4853,0.04312,36.824,38.224,39.04,39.472,40.137,40.587,41.25,42.485,43.721,44.384,44.833,45.499,45.931,46.747,48.146
1741,1,42.4923,0.04312,36.83,38.23,39.046,39.478,40.144,40.593,41.256,42.492,43.728,44.391,44.841,45.506,45.939,46.755,48.154
1742,1,42.4993,0.04313,36.835,38.235,39.052,39.484,40.15,40.6,41.263,42.499,43.735,44.399,44.848,45.514,45.947,46.763,48.164
1743,1,42.5063,0.04313,36.841,38.241,39.058,39.491,40.157,40.606,41.27,42.506,43.743,44.406,44.856,45.522,45.954,46.771,48.172
1744,1,42.5132,0.04314,36.846,38.247,39.064,39.496,40.163,40.612,41.276,42.513,43.75,44.414,44.864,45.53,45.963,46.78,48.181
1745,1,42.5202,0.04314,36.852,38.253,39.07,39.503,40.169,40.619,41.283,42.52,43.757,44.421,44.871,45.537,45.97,46.787,48.189
1746,1,42.5272,0.04314,36.858,38.259,39.077,39.509,40.176,40.626,41.29,42.527,43.765,44.429,44.878,45.545,45.978,46.795,48.196
1747,1,42.5342,0.04315,36.863,38.265,39.082,39.515,40.182,40.632,41.296,42.534,43.772,44.436,44.886,45.553,45.986,46.804,48.206
1748,1,42.5411,0.04315,36.869,38.271,39.089,39.522,40.189,40.639,41.303,42.541,43.779,44.444,44.894,45.561,45.994,46.811,48.214
1749,1,42.5481,0.04316,36.873,38.276,39.094,39.528,40.195,40.645,41.309,42.548,43.787,44.452,44.902,45.569,46.002,46.82,48.223
1750,1,42.5551,0.04316,36.879,38.282,39.101,39.534,40.201,40.652,41.316,42.555,43.794,44.459,44.909,45.576,46.009,46.828,48.231
1751,1,42.562,0.04316,36.885,38.289,39.107,39.541,40.208,40.658,41.323,42.562,43.801,44.466,44.916,45.583,46.017,46.835,48.239
1752,1,42.569,0.04317,36.89,38.294,39.113,39.546,40.214,40.664,41.33,42.569,43.809,44.474,44.924,45.592,46.025,46.844,48.248
1753,1,42.576,0.04317,36.896,38.3,39.119,39.553,40.22,40.671,41.336,42.576,43.816,44.481,44.931,45.599,46.033,46.852,48.256
1754,1,42.583,0.04318,36.901,38.306,39.125,39.559,40.226,40.677,41.343,42.583,43.823,44.489,44.939,45.607,46.041,46.861,48.265
1755,1,42.5899,0.04318,36.907,38.312,39.131,39.565,40.233,40.684,41.35,42.59,43.83,44.496,44.947,45.615,46.049,46.868,48.273
1756,1,42.5969,0.04318,36.913,38.318,39.137,39.571,40.24,40.691,41.356,42.597,43.837,44.503,44.954,45.622,46.056,46.876,48.281
1757,1,42.6038,0.04319,36.918,38.323,39.143,39.577,40.246,40.697,41.363,42.604,43.845,44.511,44.962,45.63,46.065,46.884,48.29
1758,1,42.6107,0.04319,36.924,38.33,39.15,39.583,40.252,40.703,41.369,42.611,43.852,44.518,44.969,45.638,46.072,46.892,48.298
1759,1,42.6177,0.0432,36.928,38.335,39.155,39.589,40.258,40.709,41.376,42.618,43.859,44.526,44.977,45.646,46.08,46.901,48.307
1760,1,42.6246,0.0432,36.934,38.341,39.161,39.596,40.265,40.716,41.383,42.625,43.867,44.533,44.985,45.654,46.088,46.908,48.315
1761,1,42.6316,0.04321,36.939,38.346,39.167,39.602,40.271,40.722,41.389,42.631,43.874,44.541,44.993,45.661,46.096,46.917,48.324
