Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1561,-0.1239,37.246,0.1296,25.19663627,27.70329262,29.29503042,30.17908425,31.59886146,32.5997603,34.14520102,37.24710559,40.66868048,42.64843194,44.05277679,46.22873969,47.7058371,50.64459956,56.16718017
1562,-0.124,37.2581,0.12962,25.20325014,27.70990649,29.30384892,30.18790274,31.60988457,32.61078342,34.15622414,37.2581287,40.68190822,42.6638643,44.06820915,46.24417205,47.72347408,50.66223654,56.1892264
1563,-0.1242,37.27,0.12965,25.20765938,27.71872498,29.31046279,30.19672123,31.61870307,32.61960191,34.16504263,37.26915182,40.69513596,42.67929666,44.08364151,46.26180903,47.74111107,50.68428277,56.21347725
1564,-0.1243,37.2822,0.12967,25.21647787,27.72533885,29.31928128,30.20553972,31.62752156,32.63062502,34.17606575,37.28237955,40.7083637,42.6925244,44.09907387,46.27944602,47.75874805,50.70191975,56.23552348
1565,-0.1244,37.2941,0.12969,25.22309174,27.73415734,29.32809977,30.21435822,31.63634005,32.63944352,34.18708886,37.29340267,40.72379606,42.70795676,44.11450623,46.29487838,47.77638503,50.72176136,56.25756971
1566,-0.1245,37.3062,0.12971,25.22970561,27.74077121,29.33691826,30.22317671,31.64736317,32.65046663,34.19811198,37.30663041,40.73702379,42.72338912,44.12993859,46.31251536,47.79402202,50.73939835,56.27961594
1567,-0.1246,37.3181,0.12973,25.23631948,27.7495897,29.34573675,30.2319952,31.65618166,32.65928512,34.20693047,37.31765352,40.75025153,42.73661686,44.14537095,46.32794772,47.811659,50.75923995,56.30166217
1568,-0.1247,37.3302,0.12975,25.24293335,27.75840819,29.35235062,30.24081369,31.66500015,32.67030824,34.21795358,37.33088126,40.76347927,42.75204922,44.16080331,46.34558471,47.82929599,50.77908156,56.3237084
1569,-0.1248,37.3423,0.12977,25.24954722,27.76502206,29.36116911,30.24963218,31.67381864,32.67912673,34.2289767,37.34190437,40.77891163,42.76748158,44.17623567,46.36101707,47.84693297,50.79671854,56.34795926
1570,-0.1249,37.3543,0.12979,25.25616109,27.77384055,29.36998761,30.25845068,31.68484176,32.69014984,34.23999981,37.35513211,40.79213937,42.78070932,44.19166804,46.37865405,47.86456995,50.81656015,56.37000549
1571,-0.125,37.3664,0.12981,25.26277496,27.78045442,29.3788061,30.26726917,31.69366025,32.69896834,34.25102293,37.36615523,40.80536711,42.79614168,44.2071004,46.39408641,47.88000231,50.83640176,56.39205172
1572,-0.1251,37.3783,0.12983,25.26938883,27.78927292,29.38762459,30.27608766,31.70247874,32.70999145,34.25984142,37.37938297,40.81859485,42.81157404,44.22253276,46.4117234,47.8976393,50.85403874,56.41409795
1573,-0.1252,37.3904,0.12985,25.27820732,27.79588678,29.39644308,30.28490615,31.71350186,32.71880994,34.27086454,37.39040608,40.83182258,42.82480178,44.23796512,46.42715576,47.91527628,50.87388035,56.43614418
1574,-0.1253,37.4023,0.12987,25.28482119,27.80470528,29.40526157,30.29372464,31.72232035,32.72983306,34.28188765,37.4014292,40.84725494,42.84023414,44.25339748,46.44479274,47.93291327,50.89372196,56.45819041
1575,-0.1254,37.4144,0.12989,25.29143506,27.81131915,29.41187544,30.30254314,31.73113884,32.73865155,34.29291077,37.41465693,40.86048268,42.8556665,44.26882984,46.46242973,47.95055025,50.91135894,56.48023664
1576,-0.1255,37.4263,0.12991,25.29804893,27.82013764,29.42069394,30.31136163,31.73995733,32.74747004,34.30393388,37.42568005,40.87371042,42.86889424,44.2842622,46.47786209,47.96818723,50.93120055,56.50228287
1577,-0.1256,37.4385,0.12993,25.30466279,27.82675151,29.42951243,30.32018012,31.75098045,32.75849316,34.31275237,37.43890779,40.88693816,42.8843266,44.29969456,46.49549907,47.98582422,50.95104215,56.5243291
1578,-0.1257,37.4506,0.12996,25.31127666,27.83557,29.43833092,30.32899861,31.75979894,32.76731165,34.32377549,37.4499309,40.90237052,42.89975896,44.31512692,46.51313605,48.0034612,50.97088376,56.55078457
1579,-0.1258,37.4625,0.12998,25.31789053,27.84218387,29.44494479,30.3378171,31.76861743,32.77833476,34.3347986,37.46315864,40.91559826,42.91519132,44.33055928,46.52856842,48.02109819,50.98852074,56.5728308
1580,-0.1259,37.4746,0.13,25.3245044,27.85100236,29.45376328,30.3466356,31.77743592,32.78715326,34.34582172,37.47418175,40.928826,42.92841906,44.34599165,46.5462054,48.03873517,51.00836235,56.59487703
1581,-0.126,37.4865,0.13002,25.33111827,27.85761623,29.46258177,30.35545409,31.78845904,32.79817637,34.35464021,37.48740949,40.94205373,42.94385142,44.36142401,46.56163776,48.05637215,51.02820396,56.61692326
1582,-0.1262,37.4987,0.13004,25.33773214,27.86643472,29.47140026,30.36427258,31.79727753,32.80699486,34.36566332,37.49843261,40.95528147,42.95928378,44.37685637,46.57927474,48.07400914,51.04804557,56.63896949
1583,-0.1263,37.5106,0.13006,25.34434601,27.87304859,29.48021876,30.37309107,31.80609602,32.81801798,34.37668644,37.51166035,40.97071383,42.97251152,44.39228873,46.59470711,48.09164612,51.06568255,56.66101572
1584,-0.1264,37.5227,0.13008,25.35095988,27.88186708,29.48903725,30.38190956,31.81711914,32.82683647,34.38770955,37.52268346,40.98394157,42.98794388,44.40772109,46.61234409,48.10928311,51.08552416,56.68526658
1585,-0.1265,37.5348,0.1301,25.35757375,27.89068557,29.49785574,30.39072806,31.82593763,32.83785959,34.39873267,37.5359112,40.99716931,43.00337624,44.42315345,46.62777645,48.12692009,51.10536576,56.70731281
1586,-0.1266,37.5467,0.13012,25.36639224,27.89729944,29.50446961,30.39954655,31.83475612,32.84667808,34.40755116,37.54693431,41.01039705,43.01660398,44.43858581,46.64541343,48.14455707,51.12300275,56.72935904
1587,-0.1267,37.5588,0.13014,25.37300611,27.90611793,29.5132881,30.40836504,31.84357461,32.85770119,34.41857428,37.55795743,41.02582941,43.03203634,44.45401817,46.6608458,48.15998944,51.14284435,56.75140527
1588,-0.1268,37.5707,0.13016,25.37961998,27.9127318,29.52210659,30.41718353,31.85459773,32.86651968,34.42959739,37.57118517,41.03905715,43.0474687,44.46945053,46.67848278,48.17762642,51.16268596,56.7734515
1589,-0.1269,37.5829,0.13018,25.38623385,27.9215503,29.53092509,30.42600202,31.86341622,32.8775428,34.44062051,37.58220828,41.05228488,43.06290106,44.48488289,46.69611976,48.1952634,51.18032295,56.79549773
1590,-0.127,37.5948,0.1302,25.39284771,27.92816416,29.53974358,30.43482052,31.87223471,32.88636129,34.45164362,37.59543602,41.06551262,43.0761288,44.50031526,46.71155212,48.21290039,51.20016455,56.81754396
1591,-0.1271,37.6069,0.13023,25.39946158,27.93698266,29.54635745,30.44363901,31.8810532,32.89517978,34.46046211,37.60645913,41.08094498,43.09156116,44.51795224,46.72918911,48.23274199,51.22000616,56.84179481
1592,-0.1272,37.6188,0.13025,25.40607545,27.94359653,29.55517594,30.45025288,31.89207632,32.9062029,34.47148523,37.61968687,41.09417272,43.10699352,44.5333846,46.74462147,48.24817436,51.23984777,56.86384104
1593,-0.1273,37.6309,0.13027,25.41268932,27.95241502,29.56399443,30.46127599,31.90089481,32.91502139,34.48250834,37.63070999,41.10740046,43.12022126,44.54881696,46.76225845,48.26581134,51.25748475,56.88809189
1594,-0.1274,37.6431,0.13029,25.41930319,27.95902889,29.57281292,30.47009448,31.9097133,32.92604451,34.49353146,37.64393773,41.1206282,43.13565362,44.56424932,46.77989544,48.28344832,51.27732636,56.91013812
1595,-0.1275,37.655,0.13031,25.42591706,27.96784738,29.58163141,30.47891298,31.91853179,32.934863,34.50455457,37.65496084,41.13385593,43.15108598,44.57968168,46.7953278,48.30108531,51.29716796,56.93218435
1596,-0.1276,37.6671,0.13033,25.43253093,27.97446125,29.59044991,30.48773147,31.92955491,32.94588611,34.51337307,37.66818858,41.1492883,43.16651834,44.59511404,46.81296478,48.31872229,51.31480495,56.95423058
1597,-0.1277,37.679,0.13035,25.4391448,27.98327974,29.59706378,30.49654996,31.9383734,32.9547046,34.52439618,37.67921169,41.16251603,43.17974608,44.61054641,46.82839714,48.33635928,51.33464656,56.97627681
1598,-0.1278,37.6911,0.13037,25.44575867,27.98989361,29.60588227,30.50536845,31.94719189,32.96572772,34.5354193,37.69023481,41.17574377,43.19517844,44.62597877,46.84603413,48.35399626,51.35448816,56.99832304
1599,-0.1279,37.703,0.13039,25.45237254,27.9987121,29.61470076,30.51418694,31.95821501,32.97454621,34.54644241,37.70346255,41.18897151,43.2106108,44.64141113,46.86146649,48.37163324,51.37212515,57.0225739
1600,-0.128,37.7151,0.13041,25.46119103,28.00532597,29.62351925,30.52300544,31.9670335,32.98556933,34.55746553,37.71448566,41.20440387,43.22383854,44.65684349,46.87910347,48.38927023,51.39196675,57.04462013
1601,-0.1281,37.7271,0.13043,25.4678049,28.01414446,29.63233774,30.53182393,31.97585199,32.99438782,34.56628402,37.7277134,41.21763161,43.2392709,44.67227585,46.89453583,48.40690721,51.41180836,57.06666636
1602,-0.1282,37.7392,0.13045,25.47441877,28.02075833,29.64115624,30.54064242,31.98467048,33.00541093,34.57730713,37.73873651,41.23085935,43.25470326,44.68770821,46.91217282,48.4245442,51.42944534,57.08871259
1603,-0.1283,37.7513,0.13047,25.48103263,28.02957682,29.6477701,30.54946091,31.9956936,33.01422943,34.58833025,37.75196425,41.24408708,43.267931,44.70314057,46.9298098,48.44218118,51.44928695,57.11075882
1604,-0.1285,37.7632,0.1305,25.4876465,28.03619069,29.6565886,30.55607478,32.00451209,33.02525254,34.59935336,37.76298737,41.25951945,43.28336336,44.71857293,46.94524216,48.45981816,51.47133318,57.13500967
1605,-0.1286,37.7753,0.13052,25.49426037,28.04500918,29.66540709,30.56489327,32.01333058,33.03407103,34.60817185,37.77621511,41.27274718,43.29879572,44.73400529,46.96287915,48.47745515,51.48897017,57.15926052
1606,-0.1287,37.7872,0.13054,25.50087424,28.05162305,29.67422558,30.57371176,32.02214908,33.04509415,34.61919497,37.78723822,41.28597492,43.31422808,44.74943765,46.98051613,48.49509213,51.50881177,57.18130675
1607,-0.1288,37.7994,0.13056,25.50748811,28.06044154,29.68304407,30.58253026,32.03317219,33.05391264,34.63021808,37.80046596,41.29920266,43.32745582,44.76487002,46.99594849,48.51272912,51.52865338,57.20335298
1608,-0.1289,37.8113,0.13058,25.51410198,28.06705541,29.68965794,30.59134875,32.04199068,33.06273113,34.6412412,37.81148907,41.3124304,43.34288818,44.78030238,47.01358548,48.5303661,51.54629036,57.22539921
1609,-0.129,37.8234,0.1306,25.52071585,28.07587391,29.69847643,30.60016724,32.05080917,33.07375425,34.65226431,37.82251219,41.32786276,43.35832054,44.79573474,47.02901784,48.54800308,51.56613197,57.24744544
1610,-0.1291,37.8353,0.13062,25.52732972,28.08248777,29.70729493,30.60898573,32.05962767,33.08257274,34.66108281,37.83573993,41.3410905,43.37154828,44.8111671,47.04665482,48.56343544,51.58597358,57.26949167
1611,-0.1292,37.8474,0.13064,25.53394359,28.09130627,29.71611342,30.61780422,32.07065078,33.09359585,34.67210592,37.84676304,41.35431823,43.38698064,44.82659946,47.06208718,48.58107243,51.60361056,57.29374252
1612,-0.1293,37.8595,0.13066,25.54055746,28.10012476,29.72493191,30.62662272,32.07946927,33.10241435,34.68312904,37.85999078,41.36754597,43.402413,44.84203182,47.07972417,48.59870941,51.62345217,57.31578875
1613,-0.1294,37.8715,0.13068,25.54717132,28.10673863,29.73154578,30.63544121,32.08828777,33.11343746,34.69415215,37.87101389,41.38297833,43.41564074,44.85746418,47.09515653,48.6163464,51.64329378,57.33783498
1614,-0.1295,37.8836,0.1307,25.55598982,28.11555712,29.74036427,30.6442597,32.09931088,33.12225595,34.70517527,37.88424163,41.39620607,43.4310731,44.87510117,47.11279351,48.63398338,51.66093076,57.35988121
1615,-0.1296,37.8955,0.13073,25.56039906,28.12217099,29.74918276,30.65307819,32.10812937,33.13327907,34.71399376,37.89526475,41.40943381,43.44650546,44.89053353,47.13043049,48.65382499,51.68297699,57.38413207
1616,-0.1297,37.9076,0.13075,25.56701293,28.12878486,29.75800125,30.66189668,32.11694786,33.14209756,34.72501687,37.90849249,41.42266155,43.46193782,44.90596589,47.14806748,48.67146197,51.70061397,57.40838292
1617,-0.1298,37.9195,0.13077,25.5736268,28.13760335,29.76681975,30.67071518,32.12576636,33.15312067,34.73603999,37.9195156,41.43809391,43.47516556,44.92139825,47.16349984,48.68689433,51.72045558,57.43042915
1618,-0.1299,37.9316,0.13079,25.58244529,28.14642184,29.77343362,30.67953367,32.13678947,33.16193917,34.7470631,37.93274334,41.45132165,43.49059792,44.93683061,47.18113682,48.70453132,51.74029719,57.45247538
1619,-0.13,37.9435,0.13081,25.58905916,28.15303571,29.78225211,30.68835216,32.14560796,33.17296228,34.7558816,37.94376645,41.46454938,43.50603028,44.95226297,47.19656918,48.7221683,51.75793417,57.47452161
1620,-0.1301,37.9557,0.13083,25.59567303,28.1618542,29.7910706,30.69717065,32.15442646,33.18178077,34.76690471,37.95478957,41.47777712,43.51925802,44.96769533,47.21420617,48.73980528,51.77777578,57.49656784
1621,-0.1302,37.9676,0.13085,25.6022869,28.16846807,29.79988909,30.70598914,32.16324495,33.19059927,34.77792783,37.96801731,41.49100486,43.53469038,44.98312769,47.22963853,48.75744227,51.79761739,57.51861407
1622,-0.1303,37.9797,0.13087,25.60890077,28.17728656,29.80870758,30.71480764,32.17426806,33.20162238,34.78895094,37.97904042,41.50643722,43.55012274,44.99856005,47.24727551,48.77507925,51.81525437,57.54286492
1623,-0.1304,37.9918,0.13089,25.61551464,28.18390043,29.81752608,30.72362613,32.18308655,33.2126455,34.79997406,37.99226816,41.51966496,43.5655551,45.01399241,47.2649125,48.79271624,51.83509598,57.56491115
1624,-0.1305,38.0037,0.13091,25.62212851,28.19271892,29.82413994,30.73244462,32.19190505,33.22146399,34.80879255,38.00329127,41.5328927,43.57878284,45.02942478,47.28034486,48.81035322,51.85493758,57.58695738
1625,-0.1306,38.0159,0.13093,25.62874238,28.19933279,29.83295844,30.74126311,32.20072354,33.23028248,34.81981566,38.01651901,41.54612044,43.5942152,45.04485714,47.29798184,48.8279902,51.87477919,57.60900361
1626,-0.1307,38.0278,0.13096,25.63535624,28.20594666,29.84177693,30.7500816,32.21174665,33.24130559,34.83083878,38.02754213,41.5615528,43.60964756,45.0602895,47.3134142,48.84562719,51.8946208,57.63325447
1627,-0.1308,38.0399,0.13098,25.64197011,28.21476515,29.85059542,30.7589001,32.22056515,33.25012409,34.84186189,38.04076987,41.57478053,43.62507992,45.07572186,47.33105119,48.86326417,51.9144624,57.65750532
1628,-0.1309,38.0518,0.131,25.64858398,28.22137902,29.85720929,30.76771859,32.22938364,33.2611472,34.85068038,38.05179298,41.58800827,43.63830766,45.09115422,47.34868817,48.88090116,51.93209939,57.67955155
1629,-0.131,38.0639,0.13102,25.65519785,28.23019752,29.86602778,30.77653708,32.23820213,33.26996569,34.8617035,38.06502072,41.60123601,43.65374002,45.10658658,47.36412053,48.89853814,51.951941,57.70159778
1630,-0.1311,38.0758,0.13104,25.66181172,28.23901601,29.87484627,30.78535557,32.24922524,33.28098881,34.87272661,38.07604383,41.61666837,43.66917238,45.12201894,47.38175752,48.91617512,51.9717826,57.72364401
1631,-0.1312,38.0879,0.13106,25.66842559,28.24562988,29.88366477,30.79417406,32.25804374,33.2898073,34.88374973,38.08706695,41.62989611,43.68240012,45.1374513,47.39718988,48.93381211,51.98941959,57.74569024
1632,-0.1314,38.0999,0.13108,25.67503946,28.25444837,29.89248326,30.80299256,32.26686223,33.30083042,34.89477284,38.10029469,41.64312385,43.69783248,45.15288366,47.41482686,48.95144909,52.00926119,57.76994109
1633,-0.1315,38.112,0.1311,25.68385795,28.26106224,29.90130175,30.81181105,32.27568072,33.30964891,34.90359134,38.1113178,41.65635159,43.71326484,45.17052065,47.43246385,48.96908608,52.0291028,57.79198732
1634,-0.1316,38.1239,0.13112,25.69047182,28.26988073,29.90791562,30.82062954,32.28670384,33.3184674,34.91461445,38.12454554,41.67178395,43.72649258,45.18595301,47.44789621,48.98672306,52.04673978,57.81403355
1635,-0.1317,38.136,0.13114,25.69708569,28.2764946,29.91673411,30.82944803,32.29552233,33.32949051,34.92563757,38.13556865,41.68501168,43.74192494,45.20138537,47.46553319,49.00436004,52.06658139,57.83607978
1636,-0.1318,38.1481,0.13117,25.70149493,28.28531309,29.9255526,30.83826652,32.30434082,33.33830901,34.93666068,38.14879639,41.69823942,43.7573573,45.21681773,47.48317017,49.02199703,52.08862762,57.86253526
1637,-0.1319,38.16,0.13119,25.7081088,28.29192696,29.93437109,30.84708502,32.31315931,33.34933212,34.94547917,38.15981951,41.71146716,43.77278967,45.23225009,47.49860254,49.03963401,52.10626461,57.88458149
1638,-0.132,38.1722,0.13121,25.7169273,28.30074545,29.94098496,30.85590351,32.32418243,33.35815061,34.95650229,38.17304725,41.72689952,43.7860174,45.24768245,47.51623952,49.057271,52.12610621,57.90662772
1639,-0.1321,38.1841,0.13123,25.72354116,28.30735932,29.94980346,30.864722,32.33300092,33.36917373,34.9675254,38.18407036,41.74012726,43.80144976,45.26311481,47.53167188,49.07490798,52.14594782,57.92867395
1640,-0.1322,38.1962,0.13125,25.73015503,28.31617781,29.95862195,30.87354049,32.34181941,33.37799222,34.97854852,38.1972981,41.753355,43.81688213,45.27854717,47.54930886,49.09254496,52.1635848,57.95072018
1641,-0.1323,38.2081,0.13127,25.7367689,28.32279168,29.96744044,30.88235898,32.3506379,33.38901534,34.98957163,38.20832121,41.76658274,43.83010986,45.29397954,47.56474123,49.11018195,52.18342641,57.97497103
1642,-0.1324,38.2202,0.13129,25.74338277,28.33161017,29.97625893,30.89117748,32.36166102,33.39783383,34.99839013,38.21934433,41.7820151,43.84554222,45.3094119,47.58237821,49.12781893,52.20326802,57.99701726
1643,-0.1325,38.2321,0.13131,25.74999664,28.33822404,29.98507742,30.89999597,32.37047951,33.40885694,35.00941324,38.23257207,41.79524283,43.86097459,45.32484426,47.60001519,49.14545592,52.220905,58.01906349
1644,-0.1326,38.2443,0.13133,25.75661051,28.34704253,29.99169129,30.90881446,32.379298,33.41767543,35.02043636,38.24359518,41.80847057,43.87420232,45.34027662,47.61544755,49.1630929,52.24074661,58.04110972
1645,-0.1327,38.2562,0.13135,25.76322438,28.3536564,30.00050978,30.91763295,32.38811649,33.42869855,35.03145947,38.25682292,41.82169831,43.88963468,45.35570898,47.63308454,49.18072988,52.26058822,58.06315595
1646,-0.1328,38.2683,0.13137,25.76983825,28.3624749,30.00932828,30.92645144,32.39913961,33.43751704,35.04248259,38.26784603,41.83492605,43.90506705,45.37114134,47.6485169,49.19836687,52.28042982,58.0874068
1647,-0.1329,38.2802,0.1314,25.77645212,28.36908876,30.01814677,30.93306531,32.4079581,33.44633553,35.05130108,38.28107377,41.85035841,43.92049941,45.38877832,47.66615388,49.21600385,52.30027143,58.11165766
1648,-0.133,38.2923,0.13142,25.78306599,28.37790726,30.02476064,30.94188381,32.41677659,33.45735865,35.06232419,38.29209689,41.86358615,43.93372714,45.40421069,47.68379087,49.23364084,52.32011304,58.13370389
1649,-0.1331,38.3042,0.13144,25.78967985,28.38452113,30.03357913,30.9507023,32.42559508,33.46617714,35.07334731,38.30532463,41.87681389,43.94915951,45.41964305,47.69922323,49.25127782,52.33775002,58.15575012
1650,-0.1332,38.3163,0.13146,25.79629372,28.39333962,30.04239762,30.95952079,32.4366182,33.47720026,35.08437042,38.31634774,41.89004162,43.96459187,45.43507541,47.71686021,49.2689148,52.35759163,58.18000097
