Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1578,-0.3412,36.9627,0.14201,24.557,27.029,28.625,29.522,30.979,32.018,33.638,36.963,40.744,42.988,44.604,47.15,48.91,52.479,59.461
1579,-0.3412,36.9757,0.14203,24.564,27.035,28.634,29.533,30.99,32.029,33.649,36.976,40.759,43.003,44.619,47.168,48.929,52.501,59.485
1580,-0.3412,36.9887,0.14206,24.571,27.044,28.642,29.542,30.999,32.04,33.66,36.989,40.775,43.021,44.637,47.188,48.949,52.523,59.514
1581,-0.3413,37.002,0.14209,24.577,27.053,28.651,29.551,31.01,32.049,33.671,37.002,40.79,43.036,44.655,47.208,48.969,52.547,59.54
1582,-0.3413,37.015,0.14211,24.584,27.062,28.66,29.56,31.019,32.06,33.684,37.016,40.803,43.054,44.672,47.225,48.989,52.567,59.567
1583,-0.3414,37.0282,0.14214,24.593,27.068,28.669,29.568,31.03,32.071,33.695,37.029,40.819,43.07,44.69,47.245,49.009,52.591,59.595
1584,-0.3414,37.0412,0.14216,24.599,27.077,28.68,29.579,31.041,32.082,33.706,37.042,40.834,43.087,44.708,47.263,49.029,52.613,59.62
1585,-0.3415,37.0542,0.14219,24.606,27.086,28.689,29.588,31.05,32.093,33.718,37.055,40.849,43.103,44.725,47.283,49.048,52.635,59.648
1586,-0.3415,37.0674,0.14222,24.612,27.093,28.695,29.597,31.061,32.102,33.729,37.069,40.865,43.12,44.743,47.302,49.07,52.657,59.677
1587,-0.3415,37.0804,0.14224,24.619,27.101,28.706,29.606,31.07,32.113,33.74,37.08,40.88,43.136,44.758,47.32,49.088,52.679,59.701
1588,-0.3416,37.0937,0.14227,24.628,27.11,28.715,29.617,31.081,32.124,33.751,37.093,40.896,43.153,44.778,47.34,49.11,52.704,59.73
1589,-0.3416,37.1067,0.1423,24.634,27.117,28.724,29.626,31.09,32.135,33.764,37.106,40.911,43.169,44.796,47.358,49.13,52.726,59.759
1590,-0.3417,37.1197,0.14232,24.641,27.126,28.733,29.635,31.101,32.143,33.775,37.119,40.924,43.186,44.811,47.377,49.15,52.748,59.783
1591,-0.3417,37.1329,0.14235,24.648,27.134,28.742,29.643,31.109,32.154,33.786,37.132,40.94,43.202,44.829,47.397,49.17,52.77,59.811
1592,-0.3418,37.1459,0.14237,24.654,27.143,28.75,29.654,31.12,32.165,33.797,37.146,40.955,43.217,44.846,47.415,49.19,52.792,59.838
1593,-0.3418,37.1589,0.1424,24.663,27.15,28.759,29.663,31.129,32.176,33.808,37.159,40.971,43.235,44.864,47.435,49.209,52.814,59.864
1594,-0.3418,37.1721,0.14243,24.67,27.159,28.768,29.672,31.14,32.187,33.819,37.172,40.986,43.252,44.882,47.455,49.229,52.836,59.893
1595,-0.3419,37.1852,0.14245,24.676,27.168,28.777,29.681,31.151,32.196,33.83,37.185,41.002,43.268,44.899,47.472,49.249,52.858,59.919
1596,-0.3419,37.1984,0.14248,24.683,27.174,28.786,29.69,31.16,32.207,33.843,37.199,41.017,43.286,44.917,47.492,49.271,52.882,59.946
1597,-0.342,37.2114,0.14251,24.69,27.183,28.795,29.698,31.169,32.218,33.854,37.212,41.032,43.301,44.935,47.51,49.291,52.904,59.975
1598,-0.342,37.2244,0.14253,24.696,27.192,28.803,29.709,31.18,32.229,33.865,37.225,41.048,43.316,44.952,47.529,49.311,52.926,60.001
1599,-0.3421,37.2376,0.14256,24.705,27.198,28.812,29.718,31.191,32.238,33.876,37.238,41.063,43.334,44.97,47.549,49.331,52.948,60.03
1600,-0.3421,37.2506,0.14258,24.712,27.207,28.821,29.727,31.2,32.249,33.887,37.252,41.077,43.35,44.985,47.567,49.35,52.97,60.054
1601,-0.3421,37.2636,0.14261,24.718,27.216,28.83,29.736,31.211,32.26,33.898,37.265,41.092,43.367,45.003,47.587,49.37,52.993,60.083
1602,-0.3422,37.2769,0.14264,24.725,27.223,28.839,29.747,31.22,32.271,33.909,37.278,41.107,43.383,45.021,47.607,49.39,53.017,60.111
1603,-0.3422,37.2899,0.14266,24.731,27.232,28.847,29.756,31.231,32.28,33.923,37.289,41.123,43.4,45.038,47.624,49.41,53.039,60.136
1604,-0.3423,37.3029,0.14269,24.74,27.24,28.856,29.765,31.24,32.291,33.934,37.302,41.138,43.416,45.056,47.644,49.432,53.061,60.164
1605,-0.3423,37.3161,0.14271,24.747,27.247,28.865,29.773,31.251,32.302,33.945,37.315,41.154,43.433,45.074,47.662,49.45,53.083,60.191
1606,-0.3424,37.3291,0.14274,24.754,27.256,28.874,29.782,31.259,32.313,33.956,37.329,41.169,43.449,45.091,47.682,49.472,53.105,60.217
1607,-0.3424,37.3421,0.14277,24.76,27.265,28.883,29.793,31.27,32.322,33.967,37.342,41.185,43.466,45.109,47.699,49.492,53.129,60.246
1608,-0.3425,37.3554,0.14279,24.767,27.273,28.892,29.802,31.281,32.333,33.978,37.355,41.198,43.482,45.126,47.719,49.511,53.149,60.272
1609,-0.3425,37.3684,0.14282,24.776,27.28,28.9,29.811,31.29,32.344,33.989,37.368,41.213,43.499,45.144,47.739,49.531,53.173,60.299
1610,-0.3425,37.3814,0.14284,24.782,27.289,28.909,29.82,31.301,32.355,34,37.382,41.229,43.515,45.159,47.757,49.551,53.193,60.325
1611,-0.3426,37.3946,0.14287,24.789,27.295,28.918,29.831,31.31,32.366,34.013,37.395,41.244,43.532,45.179,47.776,49.571,53.217,60.354
1612,-0.3426,37.4076,0.1429,24.795,27.304,28.927,29.84,31.319,32.375,34.024,37.408,41.26,43.548,45.195,47.796,49.593,53.239,60.38
1613,-0.3427,37.4206,0.14292,24.802,27.313,28.936,29.848,31.33,32.386,34.035,37.421,41.275,43.563,45.212,47.814,49.611,53.261,60.407
1614,-0.3427,37.4336,0.14295,24.809,27.32,28.944,29.857,31.341,32.397,34.046,37.434,41.29,43.581,45.23,47.834,49.633,53.284,60.435
1615,-0.3428,37.4468,0.14297,24.817,27.329,28.953,29.866,31.35,32.408,34.057,37.448,41.306,43.596,45.248,47.851,49.653,53.306,60.462
1616,-0.3428,37.4599,0.143,24.824,27.337,28.962,29.877,31.361,32.417,34.068,37.461,41.321,43.614,45.265,47.871,49.672,53.33,60.488
1617,-0.3428,37.4729,0.14303,24.831,27.344,28.971,29.886,31.37,32.428,34.079,37.472,41.334,43.629,45.283,47.891,49.692,53.352,60.517
1618,-0.3429,37.4861,0.14305,24.837,27.353,28.98,29.895,31.381,32.439,34.092,37.485,41.35,43.647,45.301,47.909,49.712,53.374,60.543
1619,-0.3429,37.4991,0.14308,24.844,27.362,28.989,29.904,31.389,32.45,34.103,37.498,41.365,43.663,45.318,47.929,49.732,53.396,60.57
1620,-0.343,37.5121,0.1431,24.853,27.37,28.997,29.912,31.4,32.459,34.114,37.512,41.381,43.68,45.336,47.946,49.752,53.418,60.596
1621,-0.343,37.5251,0.14313,24.859,27.377,29.006,29.923,31.409,32.47,34.125,37.525,41.396,43.696,45.351,47.966,49.772,53.44,60.625
1622,-0.3431,37.5383,0.14315,24.866,27.386,29.015,29.932,31.42,32.481,34.136,37.538,41.412,43.713,45.369,47.984,49.791,53.462,60.651
1623,-0.3431,37.5513,0.14318,24.873,27.395,29.024,29.941,31.429,32.492,34.147,37.551,41.427,43.729,45.387,48.003,49.813,53.486,60.678
1624,-0.3431,37.5644,0.14321,24.879,27.401,29.033,29.95,31.44,32.501,34.158,37.565,41.443,43.746,45.404,48.023,49.833,53.508,60.706
1625,-0.3432,37.5774,0.14323,24.888,27.41,29.041,29.959,31.449,32.512,34.169,37.578,41.456,43.762,45.422,48.041,49.853,53.53,60.733
1626,-0.3432,37.5906,0.14326,24.895,27.419,29.05,29.97,31.46,32.523,34.183,37.591,41.471,43.779,45.439,48.061,49.873,53.552,60.762
1627,-0.3433,37.6036,0.14328,24.901,27.426,29.059,29.978,31.471,32.534,34.194,37.604,41.487,43.795,45.457,48.078,49.893,53.575,60.786
1628,-0.3433,37.6166,0.14331,24.908,27.434,29.068,29.987,31.48,32.542,34.205,37.617,41.502,43.812,45.475,48.098,49.913,53.599,60.815
1629,-0.3434,37.6296,0.14334,24.914,27.443,29.077,29.996,31.489,32.553,34.216,37.631,41.517,43.828,45.492,48.118,49.933,53.621,60.843
1630,-0.3434,37.6426,0.14336,24.921,27.45,29.086,30.005,31.5,32.564,34.227,37.642,41.533,43.843,45.51,48.136,49.952,53.643,60.867
1631,-0.3434,37.6558,0.14339,24.928,27.459,29.094,30.016,31.511,32.576,34.238,37.655,41.548,43.861,45.528,48.156,49.974,53.665,60.896
1632,-0.3435,37.6688,0.14341,24.936,27.467,29.103,30.025,31.519,32.587,34.249,37.668,41.564,43.876,45.543,48.175,49.992,53.687,60.923
1633,-0.3435,37.6819,0.14344,24.943,27.474,29.112,30.034,31.531,32.595,34.26,37.681,41.577,43.894,45.561,48.193,50.014,53.709,60.951
1634,-0.3436,37.6949,0.14346,24.95,27.483,29.121,30.042,31.539,32.606,34.273,37.695,41.592,43.909,45.578,48.213,50.034,53.731,60.975
1635,-0.3436,37.7079,0.14349,24.956,27.492,29.13,30.051,31.55,32.617,34.284,37.708,41.608,43.927,45.596,48.231,50.054,53.755,61.004
1636,-0.3437,37.7211,0.14352,24.963,27.498,29.139,30.062,31.559,32.626,34.295,37.721,41.623,43.943,45.614,48.25,50.074,53.777,61.033
1637,-0.3437,37.7341,0.14354,24.972,27.507,29.147,30.071,31.57,32.637,34.306,37.734,41.639,43.96,45.631,48.27,50.093,53.799,61.059
1638,-0.3438,37.7471,0.14357,24.978,27.516,29.156,30.08,31.579,32.648,34.317,37.748,41.654,43.976,45.649,48.288,50.113,53.821,61.088
1639,-0.3438,37.7601,0.14359,24.985,27.523,29.165,30.089,31.59,32.659,34.328,37.761,41.67,43.993,45.667,48.308,50.133,53.844,61.112
1640,-0.3438,37.7731,0.14362,24.992,27.531,29.174,30.098,31.599,32.668,34.339,37.774,41.685,44.009,45.684,48.325,50.153,53.866,61.141
1641,-0.3439,37.7861,0.14364,24.998,27.54,29.183,30.109,31.61,32.679,34.35,37.787,41.698,44.024,45.7,48.345,50.173,53.888,61.167
1642,-0.3439,37.7994,0.14367,25.007,27.547,29.191,30.117,31.619,32.69,34.363,37.8,41.714,44.042,45.719,48.365,50.195,53.912,61.194
1643,-0.344,37.8124,0.14369,25.014,27.556,29.202,30.126,31.63,32.701,34.374,37.811,41.729,44.057,45.735,48.383,50.215,53.934,61.22
1644,-0.344,37.8254,0.14372,25.02,27.564,29.209,30.135,31.639,32.712,34.386,37.825,41.745,44.075,45.753,48.402,50.235,53.956,61.249
1645,-0.3441,37.8384,0.14375,25.027,27.571,29.218,30.144,31.65,32.721,34.397,37.838,41.76,44.092,45.77,48.422,50.254,53.978,61.277
1646,-0.3441,37.8514,0.14377,25.033,27.58,29.227,30.155,31.658,32.732,34.408,37.851,41.775,44.108,45.788,48.44,50.274,54,61.302
1647,-0.3441,37.8644,0.1438,25.04,27.589,29.236,30.164,31.669,32.743,34.419,37.864,41.791,44.123,45.805,48.46,50.294,54.022,61.33
1648,-0.3442,37.8774,0.14382,25.049,27.595,29.244,30.172,31.678,32.752,34.43,37.878,41.804,44.141,45.823,48.477,50.314,54.044,61.357
1649,-0.3442,37.8904,0.14385,25.056,27.604,29.253,30.181,31.689,32.763,34.441,37.891,41.819,44.156,45.841,48.497,50.334,54.068,61.386
1650,-0.3443,37.9034,0.14387,25.062,27.613,29.262,30.19,31.698,32.774,34.452,37.904,41.835,44.174,45.856,48.515,50.354,54.09,61.412
1651,-0.3443,37.9166,0.1439,25.069,27.62,29.271,30.201,31.709,32.785,34.465,37.917,41.85,44.189,45.876,48.535,50.376,54.112,61.438
1652,-0.3444,37.9297,0.14392,25.075,27.628,29.282,30.21,31.718,32.796,34.476,37.931,41.866,44.207,45.891,48.555,50.393,54.135,61.465
1653,-0.3444,37.9427,0.14395,25.082,27.637,29.288,30.219,31.729,32.805,34.487,37.944,41.881,44.223,45.909,48.572,50.415,54.157,61.494
1654,-0.3444,37.9557,0.14398,25.089,27.644,29.297,30.228,31.738,32.816,34.498,37.955,41.897,44.24,45.927,48.592,50.435,54.181,61.52
1655,-0.3445,37.9687,0.144,25.097,27.653,29.306,30.236,31.749,32.827,34.509,37.968,41.912,44.256,45.944,48.61,50.455,54.203,61.546
1656,-0.3445,37.9817,0.14403,25.104,27.661,29.315,30.245,31.758,32.836,34.52,37.981,41.925,44.273,45.962,48.63,50.475,54.225,61.575
1657,-0.3446,37.9947,0.14405,25.111,27.668,29.324,30.256,31.769,32.847,34.531,37.994,41.941,44.289,45.98,48.649,50.495,54.247,61.602
1658,-0.3446,38.0077,0.14408,25.117,27.677,29.333,30.265,31.777,32.858,34.542,38.008,41.956,44.304,45.997,48.667,50.515,54.269,61.63
1659,-0.3447,38.0207,0.1441,25.126,27.686,29.341,30.274,31.788,32.869,34.555,38.021,41.972,44.322,46.015,48.687,50.534,54.291,61.657
1660,-0.3447,38.0337,0.14413,25.133,27.692,29.35,30.283,31.797,32.878,34.566,38.034,41.987,44.337,46.033,48.707,50.554,54.313,61.683
1661,-0.3448,38.0467,0.14415,25.139,27.701,29.359,30.292,31.808,32.889,34.577,38.047,42.002,44.355,46.048,48.724,50.574,54.335,61.71
1662,-0.3448,38.0597,0.14418,25.146,27.71,29.368,30.303,31.817,32.9,34.588,38.061,42.018,44.37,46.066,48.744,50.596,54.359,61.738
1663,-0.3448,38.0727,0.1442,25.153,27.717,29.377,30.311,31.828,32.911,34.599,38.074,42.031,44.386,46.083,48.762,50.614,54.379,61.763
1664,-0.3449,38.0857,0.14423,25.159,27.725,29.385,30.32,31.837,32.919,34.61,38.085,42.047,44.403,46.101,48.782,50.636,54.403,61.791
1665,-0.3449,38.0988,0.14426,25.166,27.734,29.394,30.329,31.848,32.93,34.621,38.098,42.062,44.421,46.119,48.802,50.656,54.426,61.82
1666,-0.345,38.1118,0.14428,25.175,27.741,29.403,30.338,31.857,32.941,34.632,38.111,42.077,44.436,46.136,48.819,50.675,54.448,61.846
1667,-0.345,38.1248,0.14431,25.181,27.75,29.412,30.347,31.868,32.95,34.643,38.125,42.093,44.452,46.154,48.839,50.695,54.472,61.875
1668,-0.3451,38.1378,0.14433,25.188,27.758,29.421,30.358,31.877,32.961,34.654,38.138,42.108,44.469,46.171,48.857,50.715,54.492,61.901
1669,-0.3451,38.1508,0.14436,25.194,27.765,29.43,30.366,31.888,32.972,34.668,38.151,42.124,44.485,46.189,48.876,50.735,54.516,61.928
1670,-0.3451,38.1638,0.14438,25.201,27.774,29.438,30.375,31.896,32.983,34.679,38.164,42.137,44.503,46.204,48.894,50.755,54.538,61.954
1671,-0.3452,38.1768,0.14441,25.208,27.783,29.447,30.384,31.908,32.992,34.69,38.177,42.152,44.518,46.222,48.914,50.777,54.56,61.983
1672,-0.3452,38.1898,0.14443,25.216,27.789,29.456,30.393,31.916,33.003,34.701,38.191,42.168,44.536,46.24,48.932,50.795,54.582,62.009
1673,-0.3453,38.2028,0.14446,25.223,27.798,29.465,30.404,31.927,33.014,34.712,38.204,42.183,44.551,46.257,48.951,50.817,54.604,62.038
1674,-0.3453,38.2158,0.14448,25.23,27.807,29.474,30.413,31.936,33.025,34.723,38.215,42.199,44.566,46.275,48.971,50.836,54.626,62.062
1675,-0.3454,38.2286,0.14451,25.236,27.814,29.482,30.422,31.947,33.034,34.734,38.228,42.214,44.584,46.293,48.989,50.856,54.65,62.091
1676,-0.3454,38.2416,0.14453,25.243,27.822,29.491,30.43,31.956,33.045,34.745,38.241,42.227,44.6,46.308,49.009,50.876,54.67,62.117
1677,-0.3454,38.2546,0.14456,25.25,27.829,29.5,30.439,31.967,33.056,34.756,38.255,42.243,44.617,46.326,49.026,50.896,54.694,62.144
1678,-0.3455,38.2676,0.14458,25.258,27.838,29.509,30.448,31.976,33.067,34.767,38.268,42.258,44.633,46.343,49.046,50.916,54.717,62.17
1679,-0.3455,38.2806,0.14461,25.265,27.847,29.518,30.459,31.987,33.076,34.778,38.281,42.274,44.65,46.361,49.066,50.936,54.739,62.199
1680,-0.3456,38.2936,0.14463,25.272,27.855,29.527,30.468,31.996,33.087,34.791,38.294,42.289,44.666,46.379,49.084,50.955,54.761,62.225
1681,-0.3456,38.3066,0.14466,25.278,27.862,29.535,30.477,32.007,33.098,34.802,38.308,42.305,44.683,46.396,49.104,50.975,54.783,62.254
1682,-0.3457,38.3197,0.14468,25.285,27.871,29.544,30.486,32.016,33.107,34.813,38.321,42.318,44.699,46.414,49.121,50.995,54.805,62.281
1683,-0.3457,38.3324,0.14471,25.291,27.877,29.553,30.494,32.027,33.118,34.824,38.332,42.333,44.714,46.432,49.141,51.015,54.827,62.307
1684,-0.3457,38.3454,0.14473,25.298,27.886,29.562,30.503,32.035,33.129,34.835,38.345,42.349,44.732,46.447,49.159,51.035,54.849,62.334
1685,-0.3458,38.3585,0.14476,25.307,27.895,29.571,30.514,32.046,33.138,34.846,38.358,42.364,44.747,46.465,49.179,51.057,54.873,62.362
1686,-0.3458,38.3715,0.14479,25.311,27.902,29.579,30.523,32.055,33.149,34.857,38.371,42.379,44.765,46.482,49.198,51.077,54.895,62.391
1687,-0.3459,38.3845,0.14481,25.32,27.911,29.588,30.532,32.066,33.16,34.868,38.385,42.395,44.78,46.5,49.216,51.097,54.917,62.417
1688,-0.3459,38.3973,0.14484,25.327,27.917,29.597,30.541,32.075,33.171,34.879,38.398,42.41,44.798,46.518,49.236,51.116,54.939,62.444
1689,-0.346,38.4103,0.14486,25.333,27.926,29.606,30.549,32.086,33.18,34.89,38.411,42.424,44.813,46.535,49.253,51.136,54.961,62.47
1690,-0.346,38.4233,0.14489,25.34,27.935,29.615,30.558,32.095,33.191,34.901,38.424,42.439,44.829,46.553,49.273,51.156,54.986,62.499
1691,-0.346,38.4363,0.14491,25.347,27.941,29.624,30.569,32.106,33.202,34.915,38.435,42.454,44.846,46.57,49.291,51.176,55.005,62.525
1692,-0.3461,38.4493,0.14494,25.353,27.95,29.632,30.578,32.115,33.21,34.926,38.449,42.47,44.862,46.588,49.311,51.196,55.03,62.554
1693,-0.3461,38.4621,0.14496,25.362,27.959,29.641,30.587,32.126,33.221,34.937,38.462,42.485,44.88,46.604,49.331,51.216,55.052,62.578
1694,-0.3462,38.4751,0.14499,25.369,27.966,29.65,30.596,32.135,33.232,34.948,38.475,42.501,44.895,46.621,49.348,51.235,55.074,62.607
1695,-0.3462,38.4881,0.14501,25.375,27.974,29.659,30.605,32.146,33.244,34.959,38.488,42.514,44.91,46.639,49.368,51.255,55.096,62.633
1696,-0.3463,38.5009,0.14504,25.382,27.981,29.665,30.613,32.154,33.252,34.97,38.502,42.529,44.928,46.656,49.386,51.277,55.118,62.662
1697,-0.3463,38.5139,0.14506,25.388,27.99,29.676,30.624,32.163,33.263,34.981,38.515,42.545,44.943,46.674,49.406,51.295,55.14,62.688
1698,-0.3463,38.5269,0.14509,25.395,27.999,29.683,30.633,32.174,33.274,34.992,38.528,42.56,44.961,46.692,49.425,51.317,55.164,62.715
1699,-0.3464,38.5399,0.14511,25.404,28.008,29.694,30.642,32.183,33.283,35.003,38.539,42.576,44.977,46.707,49.443,51.337,55.186,62.741
1700,-0.3464,38.5527,0.14514,25.408,28.014,29.701,30.651,32.194,33.294,35.014,38.552,42.589,44.994,46.725,49.463,51.357,55.208,62.77
1701,-0.3465,38.5657,0.14516,25.417,28.023,29.709,30.66,32.203,33.305,35.025,38.565,42.604,45.01,46.742,49.481,51.377,55.23,62.796
1702,-0.3465,38.5787,0.14519,25.424,28.03,29.718,30.669,32.214,33.314,35.036,38.579,42.62,45.027,46.76,49.5,51.396,55.252,62.825
1703,-0.3466,38.5915,0.14521,25.43,28.038,29.727,30.677,32.223,33.325,35.047,38.592,42.635,45.043,46.778,49.518,51.416,55.274,62.852
1704,-0.3466,38.6045,0.14524,25.437,28.047,29.736,30.686,32.234,33.336,35.058,38.605,42.651,45.058,46.795,49.538,51.436,55.296,62.878
1705,-0.3467,38.6175,0.14526,25.444,28.054,29.745,30.697,32.243,33.347,35.071,38.618,42.666,45.076,46.813,49.558,51.456,55.318,62.905
1706,-0.3467,38.6303,0.14529,25.45,28.063,29.754,30.706,32.254,33.356,35.082,38.629,42.679,45.091,46.831,49.575,51.476,55.343,62.933
1707,-0.3467,38.6433,0.14531,25.459,28.071,29.762,30.715,32.262,33.367,35.093,38.643,42.695,45.107,46.846,49.595,51.496,55.362,62.96
1708,-0.3468,38.6561,0.14534,25.466,28.078,29.771,30.724,32.273,33.378,35.104,38.656,42.71,45.124,46.864,49.613,51.515,55.387,62.988
1709,-0.3468,38.6691,0.14536,25.472,28.087,29.78,30.732,32.282,33.387,35.115,38.669,42.726,45.14,46.881,49.633,51.535,55.409,63.013
1710,-0.3469,38.6821,0.14539,25.479,28.094,29.789,30.741,32.291,33.398,35.126,38.682,42.741,45.157,46.899,49.653,51.557,55.431,63.041
1711,-0.3469,38.6949,0.14541,25.485,28.102,29.798,30.752,32.302,33.409,35.137,38.696,42.754,45.173,46.917,49.67,51.575,55.453,63.068
1712,-0.347,38.7079,0.14544,25.492,28.111,29.807,30.761,32.311,33.418,35.148,38.709,42.77,45.19,46.934,49.69,51.597,55.477,63.096
1713,-0.347,38.7207,0.14546,25.499,28.118,29.815,30.77,32.322,33.429,35.159,38.72,42.785,45.206,46.95,49.708,51.615,55.497,63.123
1714,-0.347,38.7337,0.14549,25.505,28.127,29.824,30.779,32.331,33.44,35.17,38.733,42.801,45.221,46.967,49.727,51.637,55.521,63.149
1715,-0.3471,38.7465,0.14551,25.514,28.133,29.833,30.788,32.342,33.451,35.181,38.746,42.816,45.239,46.985,49.745,51.657,55.541,63.176
1716,-0.3471,38.7595,0.14553,25.521,28.142,29.842,30.796,32.351,33.46,35.192,38.759,42.829,45.254,47.003,49.763,51.674,55.563,63.202
1717,-0.3472,38.7723,0.14556,25.527,28.151,29.851,30.805,32.362,33.471,35.203,38.773,42.845,45.272,47.02,49.783,51.696,55.587,63.231
1718,-0.3472,38.7853,0.14558,25.534,28.157,29.859,30.816,32.37,33.482,35.214,38.786,42.86,45.287,47.036,49.8,51.716,55.609,63.257
1719,-0.3473,38.7981,0.14561,25.541,28.166,29.868,30.825,32.382,33.49,35.225,38.799,42.876,45.303,47.053,49.82,51.736,55.631,63.286
1720,-0.3473,38.8111,0.14563,25.547,28.175,29.877,30.834,32.39,33.501,35.239,38.81,42.891,45.32,47.071,49.84,51.756,55.654,63.31
1721,-0.3473,38.8239,0.14566,25.554,28.182,29.884,30.843,32.399,33.512,35.25,38.823,42.906,45.336,47.089,49.858,51.776,55.676,63.339
1722,-0.3474,38.8369,0.14568,25.563,28.191,29.892,30.851,32.41,33.521,35.261,38.837,42.92,45.351,47.106,49.877,51.795,55.698,63.365
1723,-0.3474,38.8496,0.14571,25.569,28.197,29.901,30.86,32.419,33.532,35.272,38.85,42.935,45.369,47.124,49.895,51.815,55.72,63.394
1724,-0.3475,38.8627,0.14573,25.576,28.206,29.91,30.869,32.43,33.543,35.283,38.863,42.95,45.384,47.141,49.915,51.835,55.742,63.42
1725,-0.3475,38.8754,0.14576,25.582,28.215,29.919,30.878,32.439,33.552,35.294,38.876,42.966,45.402,47.157,49.935,51.855,55.766,63.447
1726,-0.3476,38.8882,0.14578,25.589,28.221,29.928,30.889,32.45,33.563,35.305,38.887,42.979,45.417,47.175,49.952,51.875,55.788,63.473
1727,-0.3476,38.9012,0.14581,25.596,28.23,29.937,30.898,32.459,33.574,35.316,38.901,42.995,45.435,47.192,49.972,51.895,55.81,63.502
1728,-0.3476,38.914,0.14583,25.602,28.237,29.945,30.907,32.47,33.583,35.327,38.914,43.01,45.451,47.21,49.99,51.914,55.832,63.528
1729,-0.3477,38.927,0.14586,25.609,28.246,29.954,30.915,32.479,33.594,35.338,38.927,43.025,45.466,47.227,50.01,51.937,55.854,63.557
1730,-0.3477,38.9398,0.14588,25.616,28.254,29.963,30.924,32.49,33.605,35.349,38.94,43.041,45.484,47.243,50.027,51.954,55.876,63.584
1731,-0.3478,38.9526,0.14591,25.622,28.261,29.972,30.933,32.498,33.614,35.36,38.953,43.056,45.499,47.261,50.047,51.976,55.898,63.612
1732,-0.3478,38.9656,0.14593,25.631,28.27,29.981,30.942,32.507,33.625,35.371,38.967,43.07,45.514,47.278,50.065,51.994,55.92,63.636
1733,-0.3479,38.9784,0.14596,25.638,28.276,29.989,30.951,32.518,33.636,35.382,38.978,43.085,45.532,47.296,50.085,52.016,55.945,63.665
1734,-0.3479,38.9912,0.14598,25.644,28.285,29.998,30.962,32.527,33.645,35.393,38.991,43.1,45.548,47.313,50.102,52.034,55.964,63.692
1735,-0.3479,39.0042,0.146,25.651,28.294,30.007,30.971,32.538,33.656,35.404,39.004,43.116,45.563,47.331,50.122,52.053,55.986,63.718
1736,-0.348,39.017,0.14603,25.657,28.301,30.014,30.979,32.547,33.667,35.415,39.017,43.129,45.581,47.346,50.14,52.075,56.011,63.747
1737,-0.348,39.0298,0.14605,25.664,28.31,30.023,30.988,32.558,33.676,35.426,39.031,43.144,45.596,47.364,50.16,52.093,56.03,63.771
1738,-0.3481,39.0428,0.14608,25.671,28.316,30.031,30.997,32.567,33.687,35.437,39.044,43.16,45.614,47.382,50.179,52.115,56.055,63.8
1739,-0.3481,39.0556,0.1461,25.679,28.325,30.04,31.006,32.578,33.698,35.448,39.055,43.175,45.629,47.399,50.197,52.135,56.077,63.826
1740,-0.3482,39.0683,0.14613,25.686,28.334,30.049,31.015,32.587,33.706,35.459,39.068,43.191,45.645,47.417,50.217,52.155,56.099,63.855
1741,-0.3482,39.0811,0.14615,25.693,28.34,30.058,31.023,32.595,33.718,35.47,39.081,43.204,45.662,47.432,50.235,52.175,56.121,63.881
1742,-0.3482,39.0941,0.14618,25.699,28.349,30.067,31.034,32.606,33.729,35.481,39.095,43.219,45.678,47.45,50.254,52.194,56.143,63.91
